"sku","went_on_backorder"
3047129,"No"
2100248,"No"
4937091,"No"
3565810,"No"
4837679,"No"
3264041,"No"
2975714,"No"
2091009,"No"
4950230,"No"
4885481,"No"
3385193,"No"
3143418,"No"
2200090,"No"
3034823,"No"
4968444,"No"
2807603,"No"
3578190,"No"
3502494,"No"
2842298,"No"
3868768,"No"
2263045,"No"
3035703,"No"
3966200,"No"
2153839,"No"
3042459,"No"
3514176,"No"
3568964,"No"
3864058,"No"
4004693,"No"
3137317,"No"
3184266,"No"
4861758,"No"
2222874,"No"
3738411,"No"
3895267,"No"
4797417,"No"
4763982,"No"
3845831,"No"
2889214,"No"
3410991,"No"
4865281,"No"
3962783,"No"
2919789,"No"
3405682,"No"
4827925,"No"
4984041,"No"
3256348,"No"
2974987,"No"
4897847,"No"
3821543,"No"
2885205,"No"
2944300,"No"
3267967,"No"
2873254,"No"
2087095,"No"
4918455,"No"
2122412,"No"
3934140,"No"
3062945,"No"
4971446,"No"
3276121,"No"
2270127,"No"
3644577,"No"
2172837,"No"
3431866,"No"
4765331,"No"
3107561,"No"
4938932,"No"
3045903,"No"
4932013,"No"
3672111,"No"
2802271,"No"
4761289,"No"
4961967,"No"
4804034,"No"
3168840,"No"
3255190,"No"
3952291,"No"
3676572,"No"
3571481,"No"
3299681,"No"
2954397,"No"
2311626,"No"
3718048,"No"
2859616,"No"
3624778,"No"
4798939,"No"
4933715,"No"
3968489,"No"
2080259,"No"
3767491,"No"
2988640,"No"
2146724,"No"
3969028,"No"
2218934,"No"
4879310,"No"
3467315,"No"
3071971,"No"
3864972,"No"
2218030,"No"
2827731,"No"
3729337,"No"
3376492,"No"
3758439,"No"
3766268,"No"
3339816,"No"
3296875,"No"
3429634,"No"
4915439,"No"
3286612,"No"
3111167,"No"
3755266,"No"
3442732,"No"
3606570,"No"
2906573,"No"
3838254,"No"
3344860,"No"
2285283,"No"
3532719,"No"
3600411,"No"
4837020,"No"
3917642,"No"
4765378,"No"
2871965,"No"
3350248,"No"
3498720,"No"
3050078,"No"
3969393,"No"
4965915,"No"
3436696,"No"
3167541,"No"
2808669,"No"
2162538,"No"
3241025,"No"
3282106,"No"
3488028,"No"
3281253,"No"
2807775,"No"
3670017,"No"
3272302,"No"
3752845,"No"
3783980,"No"
4884517,"No"
3294617,"No"
3501565,"No"
2905948,"No"
2234197,"No"
2815950,"No"
3133835,"No"
4932823,"No"
3765856,"No"
4782127,"No"
3756497,"No"
2315611,"No"
2937924,"No"
3889574,"No"
4974466,"No"
3305977,"No"
2241348,"No"
4926058,"No"
4816247,"No"
2190424,"No"
4877911,"No"
3304269,"No"
2210121,"No"
2209857,"No"
4968548,"No"
4775944,"No"
3532669,"No"
2310662,"No"
2974270,"No"
3822639,"No"
4773348,"No"
3468326,"No"
3806356,"No"
3419443,"No"
4819768,"No"
3716473,"No"
3017024,"No"
2158392,"No"
3202112,"No"
2937199,"No"
3505574,"No"
3804513,"No"
3347142,"No"
2951576,"No"
2147524,"No"
2299543,"No"
3681224,"No"
3576465,"No"
3208566,"No"
2854989,"No"
3002924,"No"
3947292,"No"
3139878,"No"
3790988,"No"
4783700,"No"
3708908,"No"
3185154,"No"
3478610,"No"
2100232,"No"
3224526,"No"
3315822,"No"
3281955,"No"
3460548,"No"
3055056,"No"
3819853,"No"
2988662,"No"
4909467,"No"
3832050,"No"
4749233,"No"
2156713,"No"
3186366,"No"
3938289,"No"
3891871,"No"
3280727,"No"
2831533,"No"
3148128,"No"
3152563,"No"
2259578,"No"
3201254,"No"
3650719,"No"
3787638,"No"
3857530,"No"
3161624,"No"
3033495,"No"
2151706,"No"
2992793,"No"
2281072,"No"
3618649,"No"
2138328,"No"
2300224,"No"
3379284,"No"
2861682,"No"
4957101,"No"
2984077,"No"
3452586,"No"
3730179,"No"
2102030,"No"
2980789,"No"
3228046,"No"
3687488,"No"
3627938,"No"
3571804,"No"
3245749,"No"
3519573,"No"
3220709,"No"
2865114,"No"
3244129,"No"
2974293,"No"
4881240,"No"
2881167,"No"
3621303,"No"
3653312,"No"
3956333,"No"
3573862,"No"
2128634,"No"
3479470,"No"
3252170,"No"
2310680,"No"
3028089,"No"
2228476,"No"
2283972,"No"
2898760,"No"
4929419,"No"
3558095,"No"
2938838,"No"
3458289,"No"
3065116,"No"
2242461,"No"
3240504,"No"
4947259,"No"
2934656,"No"
3856672,"No"
4824076,"No"
3603933,"No"
3341731,"No"
3159551,"No"
2938694,"No"
4839131,"No"
4004750,"No"
3486155,"No"
2967181,"No"
3715928,"No"
3479580,"No"
2884431,"No"
4005241,"No"
3505870,"No"
4875092,"No"
3260874,"No"
3886795,"No"
3292595,"No"
2126378,"No"
2102331,"No"
2232171,"No"
4930806,"No"
3867662,"No"
2281552,"No"
2310624,"No"
3804999,"No"
3093557,"No"
2963064,"No"
3782849,"No"
3827700,"No"
2852178,"No"
3031853,"No"
3688552,"No"
3923805,"No"
2252828,"No"
4747942,"No"
2314469,"No"
3772957,"No"
3941072,"No"
3784093,"No"
2115700,"No"
3851352,"No"
3652282,"No"
2900213,"No"
3946057,"No"
3168162,"No"
3677832,"No"
3054829,"No"
3096678,"No"
3168138,"No"
2959538,"No"
2092006,"No"
2202103,"No"
2264852,"No"
3641508,"No"
3817113,"No"
2901924,"No"
3786244,"No"
4958332,"No"
2255054,"No"
3646325,"No"
2952569,"No"
3170603,"No"
3446447,"No"
3023761,"No"
3624227,"No"
3661075,"No"
3714077,"No"
2884080,"No"
3902552,"No"
2079768,"No"
4882860,"No"
3989524,"No"
2829122,"No"
2961669,"No"
3140395,"No"
3681097,"No"
3147440,"No"
4907933,"No"
4907178,"No"
2161364,"No"
4744981,"No"
2226670,"No"
3731161,"No"
4931627,"No"
3880885,"No"
3132058,"No"
4794767,"No"
3597688,"No"
3032517,"No"
4876090,"No"
4795681,"No"
2200215,"No"
2128779,"No"
2990654,"No"
3377960,"No"
3541832,"No"
3145140,"No"
2843898,"No"
4967411,"No"
3372942,"No"
3942950,"No"
2096613,"No"
2308747,"No"
3581510,"No"
2198586,"No"
3454097,"No"
2212252,"No"
3753954,"No"
3959090,"No"
2255582,"No"
3097240,"No"
2977328,"No"
3208858,"No"
2994302,"No"
2958748,"No"
4935723,"No"
2838001,"No"
3062964,"No"
2141619,"No"
3461406,"No"
3183773,"No"
3846129,"No"
2805201,"No"
3236128,"No"
2882375,"No"
2257553,"No"
2295462,"No"
3922086,"No"
3700728,"No"
2947224,"No"
3557899,"No"
4851736,"No"
4774187,"No"
3664440,"No"
3170452,"No"
4744838,"No"
3360271,"No"
2251360,"No"
4781071,"No"
2865172,"No"
2090896,"No"
3542900,"No"
3233899,"No"
4902399,"No"
4971082,"No"
3228939,"No"
2890061,"No"
2179575,"No"
3908702,"No"
2860633,"No"
2291760,"No"
3323004,"No"
3110791,"No"
2104369,"No"
2822058,"No"
2891079,"No"
3939972,"No"
2236749,"No"
3101943,"No"
4947914,"No"
2981855,"No"
3141332,"No"
3914515,"No"
3528350,"No"
3167737,"No"
2151768,"No"
3773740,"No"
3329975,"No"
3572420,"No"
3786397,"No"
2995459,"No"
4985528,"No"
2288410,"No"
2828213,"No"
3876511,"No"
3492278,"No"
3257460,"No"
2948655,"No"
3536941,"No"
4785411,"No"
3873092,"No"
3846278,"No"
3687726,"No"
3674631,"No"
4756355,"No"
2185293,"No"
4830186,"No"
3363978,"No"
3899238,"No"
2085457,"No"
3907788,"No"
3433905,"No"
3042583,"No"
3737450,"No"
3646752,"No"
3716036,"No"
3133638,"No"
2074750,"No"
3805779,"No"
3043439,"No"
3012504,"No"
4912126,"No"
4004316,"No"
3813482,"No"
3048268,"No"
3402178,"No"
3828316,"No"
3376806,"No"
3373806,"No"
3181178,"No"
3617629,"No"
3554481,"No"
4797819,"No"
3445760,"No"
3168099,"No"
3049591,"No"
3463068,"No"
3330960,"No"
3045738,"No"
4755578,"No"
2095950,"No"
2211215,"No"
3800161,"No"
4793795,"No"
4910218,"No"
3574541,"No"
4975054,"No"
2200579,"No"
3428437,"No"
2898655,"No"
4000525,"No"
3355576,"No"
3692044,"No"
3197408,"No"
3959409,"No"
3838882,"No"
3750379,"No"
3323594,"No"
2118886,"No"
3259301,"No"
2963543,"No"
4959180,"No"
3408350,"No"
2863107,"No"
3972238,"No"
3279772,"No"
3771496,"No"
2241847,"No"
2837837,"No"
3042675,"No"
3436645,"No"
3247640,"No"
3163350,"No"
2134547,"No"
3180334,"No"
3833839,"No"
3408942,"No"
3808203,"No"
3106574,"No"
3586191,"No"
2998122,"No"
2276937,"No"
2177580,"No"
3209495,"No"
4008735,"No"
2292052,"No"
3161325,"No"
2119064,"No"
3499473,"No"
3397759,"No"
4833881,"No"
3057757,"No"
2830462,"No"
2259769,"No"
3712741,"No"
3326877,"No"
3136715,"No"
3842465,"No"
3940802,"No"
3678061,"No"
4781217,"No"
4984150,"No"
2309504,"No"
3295046,"No"
3038900,"No"
3885485,"No"
3605589,"No"
3237985,"No"
2124439,"No"
3376768,"No"
3155510,"No"
2141940,"No"
2865905,"No"
3459983,"No"
3179302,"No"
2946242,"No"
2905443,"No"
3036865,"No"
3182213,"No"
3478054,"No"
3938112,"No"
3525642,"No"
3989511,"No"
3049479,"No"
3286313,"No"
4957877,"No"
4773888,"No"
3446266,"No"
2167248,"No"
3757284,"No"
3849176,"No"
3511403,"No"
2907808,"No"
4976353,"No"
3694610,"No"
2932861,"No"
3458641,"No"
2924999,"No"
3674818,"No"
3685411,"No"
2936828,"No"
4873160,"No"
3085374,"No"
3783464,"No"
3076036,"No"
3824133,"No"
3457057,"No"
4804597,"No"
3791589,"No"
3260025,"No"
3223098,"No"
3522525,"No"
3329239,"No"
3422594,"No"
3187452,"No"
4933407,"No"
4841038,"No"
4825731,"No"
2110451,"No"
3696755,"No"
2201061,"No"
3886677,"No"
2078618,"No"
3699615,"No"
3558668,"No"
3612201,"No"
4907371,"No"
4985125,"No"
3361376,"No"
3293673,"No"
3803734,"No"
2076742,"No"
3400515,"No"
3242963,"No"
3761927,"No"
2855090,"No"
2094862,"No"
4804659,"No"
2110867,"No"
3057866,"No"
3441176,"No"
3818957,"No"
3700323,"No"
2074854,"No"
3908703,"No"
4971420,"No"
3887004,"No"
4798163,"No"
3539131,"No"
3587994,"No"
3420743,"No"
3880337,"No"
3523366,"No"
3578333,"No"
3805445,"No"
3729421,"No"
3092937,"No"
3819046,"No"
3415787,"No"
3506258,"No"
2174010,"No"
3414059,"No"
4744600,"No"
4879565,"No"
2181174,"No"
3339469,"No"
3282502,"No"
3104319,"No"
3474385,"No"
3262789,"No"
4956055,"No"
3476441,"No"
2248819,"No"
3864043,"No"
2078747,"No"
2136042,"No"
3239205,"No"
4794620,"No"
2280174,"No"
3807949,"No"
3912260,"No"
3639838,"No"
3229169,"No"
3098353,"No"
4884506,"No"
3105171,"No"
3052955,"No"
3849358,"No"
2169575,"No"
4898972,"No"
2279556,"No"
3866654,"No"
3471021,"No"
3920183,"No"
4797010,"No"
3217634,"No"
3361292,"No"
3683672,"No"
3097865,"No"
4755093,"No"
4854699,"No"
3176291,"No"
3428641,"No"
4839884,"No"
4858784,"No"
2863267,"No"
3828773,"No"
3303580,"No"
3136523,"No"
3504686,"No"
4754854,"No"
3485858,"No"
3690948,"No"
4750101,"No"
3071477,"No"
3393989,"No"
2167837,"No"
2305559,"No"
2130417,"No"
2804525,"No"
3448914,"No"
3298476,"No"
2813526,"No"
3557825,"No"
3158652,"No"
2195805,"No"
3186783,"No"
3776126,"No"
4958522,"No"
3345076,"No"
3086955,"No"
3588228,"No"
3309599,"No"
3938635,"No"
3065408,"No"
3774502,"No"
3880238,"No"
3674506,"No"
3525077,"No"
3522533,"No"
3099188,"No"
2286872,"No"
3925142,"No"
3537839,"No"
3458760,"No"
2947135,"No"
2948486,"No"
2949987,"No"
3247855,"No"
2124180,"No"
2288685,"No"
3134052,"No"
3301593,"No"
3861059,"No"
3209935,"No"
3286319,"No"
3971013,"No"
3882893,"No"
2200313,"No"
3895876,"No"
3785296,"No"
3155539,"No"
3550040,"No"
3277903,"No"
3673386,"No"
3609255,"No"
4804933,"No"
3256153,"No"
3797414,"No"
2241929,"No"
2961123,"No"
3814353,"No"
2868017,"No"
2961251,"No"
4838294,"No"
4925721,"No"
2967061,"No"
3731641,"No"
3696054,"No"
2918987,"No"
4800943,"No"
4798374,"No"
2303711,"No"
3191217,"No"
3281707,"No"
3716588,"No"
3237804,"No"
3198237,"No"
4771443,"No"
4745707,"No"
4857647,"No"
2889486,"No"
2834354,"No"
2090767,"No"
3668680,"No"
4808319,"No"
4946809,"No"
2207270,"No"
3239457,"No"
3779295,"No"
3135306,"No"
3187785,"No"
3651560,"No"
3741500,"No"
3700224,"No"
3396901,"No"
3725855,"No"
3440288,"No"
2185431,"No"
2852008,"No"
3899265,"No"
3499551,"No"
4795777,"No"
4761555,"No"
3353854,"No"
3803256,"No"
3874077,"No"
3465561,"No"
3568028,"No"
2280353,"No"
3497559,"No"
3240069,"No"
2879224,"No"
3203752,"No"
3147434,"No"
3898752,"No"
3192071,"No"
3847019,"No"
3597358,"No"
3536888,"No"
2083926,"No"
4851089,"No"
3318643,"No"
2996464,"No"
3766571,"No"
2276104,"No"
3212675,"No"
4936169,"No"
3088173,"No"
3248475,"No"
3626687,"No"
4955535,"No"
3762687,"No"
4944128,"No"
3169542,"No"
3643154,"No"
4766939,"No"
3815649,"No"
3250248,"No"
2154960,"No"
3163235,"No"
3885582,"No"
2282233,"No"
3961645,"No"
2166912,"No"
3628783,"No"
2180776,"No"
3772768,"No"
3031051,"No"
3186938,"No"
4748241,"No"
3495937,"No"
4902553,"No"
3350551,"No"
3473766,"No"
2826972,"No"
4808579,"No"
3375823,"No"
2840581,"No"
3706576,"No"
2106340,"No"
3814150,"No"
3846178,"No"
4906505,"No"
3493465,"No"
2098087,"No"
2110411,"No"
2967264,"No"
3305753,"No"
3941281,"No"
3701740,"No"
4857032,"No"
3629812,"No"
2902718,"No"
2079515,"No"
2802957,"No"
3427679,"No"
3807541,"No"
2156841,"No"
3464871,"No"
3582349,"No"
3027132,"No"
2925571,"No"
3250042,"No"
2875825,"No"
3642772,"No"
3553619,"No"
3304401,"No"
3013671,"No"
4829884,"No"
2171893,"No"
2140892,"No"
3122873,"No"
3212086,"No"
2976234,"No"
3880695,"No"
3969193,"No"
3255391,"No"
3042235,"No"
3416319,"No"
3789504,"No"
2853039,"No"
3316634,"No"
4893364,"No"
4837423,"No"
3057303,"No"
3935537,"No"
2203385,"No"
3177073,"No"
3940671,"No"
2893668,"No"
3032048,"No"
2311700,"No"
2291612,"No"
4842775,"No"
3946643,"No"
3250210,"No"
3709718,"No"
3014707,"No"
4858401,"No"
4755439,"No"
4945650,"No"
3567551,"No"
3072976,"No"
4947641,"No"
3651692,"No"
4778085,"No"
3529544,"No"
2954137,"No"
3243935,"No"
4948555,"No"
2823005,"No"
3884809,"No"
4859852,"No"
4756854,"No"
4843602,"No"
3374531,"No"
2302405,"No"
3834156,"No"
3012357,"No"
3063938,"No"
2839237,"No"
2859834,"No"
3947080,"No"
3180682,"No"
2198728,"No"
3702223,"No"
4892658,"No"
4824550,"No"
3308997,"No"
3669317,"No"
3149805,"No"
3058756,"No"
3071889,"No"
3623644,"No"
4955583,"No"
2832062,"No"
3429673,"No"
3539947,"No"
3003783,"No"
3917911,"No"
4819432,"No"
3747451,"No"
3932947,"No"
3699007,"No"
2965421,"No"
3842972,"No"
2303179,"No"
3836890,"No"
2940481,"No"
4005319,"No"
3961297,"No"
2847846,"No"
3037339,"No"
3367637,"No"
3548802,"No"
3790058,"No"
3982884,"No"
2967769,"No"
3584338,"No"
3931877,"No"
3340503,"No"
3958372,"No"
3160393,"No"
4959175,"No"
3222048,"No"
3833069,"No"
4936863,"No"
2990857,"No"
2287234,"No"
3799265,"No"
2272643,"No"
3086399,"No"
3523114,"No"
3599250,"No"
3462498,"No"
2869634,"No"
4952455,"No"
3035563,"No"
3237485,"No"
4780292,"No"
3451035,"No"
4947765,"No"
2820131,"No"
3216872,"No"
3783625,"No"
2090144,"No"
3604503,"No"
2848390,"No"
4867687,"No"
3897908,"No"
3830768,"No"
4882055,"No"
2217611,"No"
4819814,"No"
4922353,"No"
2830930,"No"
2160543,"No"
2260686,"No"
3409417,"No"
2830217,"No"
3169113,"No"
2074886,"No"
4765342,"No"
3806394,"No"
3073807,"No"
3317406,"No"
3864603,"No"
3279646,"No"
4902808,"No"
3989013,"No"
3503908,"No"
2109112,"No"
3993972,"No"
3880209,"No"
3810229,"No"
3073545,"No"
2315843,"No"
2152989,"No"
3467563,"No"
3933237,"No"
3516024,"No"
2973766,"No"
3308566,"No"
3710510,"No"
3504724,"No"
4795838,"No"
3723500,"No"
4920902,"No"
3023456,"No"
3336916,"No"
3968400,"No"
4764087,"No"
2219871,"No"
3536963,"No"
2232177,"No"
3776543,"No"
4983117,"No"
3122284,"No"
3833459,"No"
3133574,"No"
3251165,"No"
2835404,"No"
2220587,"No"
3783942,"No"
3054447,"No"
2817964,"No"
3474511,"No"
3496540,"No"
2890843,"No"
3410315,"No"
3623299,"No"
2143931,"No"
4950754,"No"
3430083,"No"
3699264,"No"
2270613,"No"
3991181,"No"
4875017,"No"
4862954,"No"
2215206,"No"
3540973,"No"
2194672,"No"
3160485,"No"
3694099,"No"
3717641,"No"
3613922,"No"
2973645,"No"
3763265,"No"
3830459,"No"
4819762,"No"
3752539,"No"
3846627,"No"
2878217,"No"
3151394,"No"
3197351,"No"
3525859,"No"
4912111,"No"
3537283,"No"
2187947,"No"
3925470,"No"
3784741,"No"
3024703,"No"
3439928,"No"
3849661,"No"
4755562,"No"
3242777,"No"
2936594,"No"
3195886,"No"
3880454,"No"
3189158,"No"
3752921,"No"
3645322,"No"
2184100,"No"
2882806,"No"
3410332,"No"
2847808,"No"
3638428,"No"
3056031,"No"
4764494,"No"
3375589,"No"
2252830,"No"
3854125,"No"
3877847,"No"
4809203,"No"
3739153,"No"
3414971,"No"
4848588,"No"
3461901,"No"
3333028,"No"
3395149,"No"
2220495,"No"
2258095,"No"
3482831,"No"
4949670,"No"
4768083,"No"
2967345,"No"
2943083,"No"
3224051,"No"
2125984,"No"
3282909,"No"
2925782,"No"
3423496,"No"
2204236,"No"
2970244,"No"
4837635,"No"
2313083,"No"
3095848,"No"
2146510,"No"
3614498,"No"
3391950,"No"
3323229,"No"
3341400,"No"
3428247,"No"
3433312,"No"
4884914,"No"
3582044,"No"
2125104,"No"
2936759,"No"
3158390,"No"
3539020,"No"
3150695,"No"
3158703,"No"
2872745,"No"
3747862,"No"
4908146,"No"
3405466,"No"
3094641,"No"
2889621,"No"
3014539,"No"
3698426,"No"
3913317,"No"
3491501,"No"
3700511,"No"
3394828,"No"
3331985,"No"
3156846,"No"
4958652,"No"
3083017,"No"
4901508,"No"
3640898,"No"
3720082,"No"
3813641,"No"
3538222,"No"
3816729,"No"
3924299,"No"
3076148,"No"
3134610,"No"
3462301,"No"
3109482,"No"
3973257,"No"
4890356,"No"
3408613,"No"
3257124,"No"
3278774,"No"
2881228,"No"
3713711,"No"
2950495,"No"
4947666,"No"
3007641,"No"
3770174,"No"
2803861,"No"
2244510,"No"
3175216,"No"
2128123,"No"
4805519,"No"
2193542,"No"
3456616,"No"
3814829,"No"
4823983,"No"
3620761,"No"
3280236,"No"
2152836,"No"
2309469,"No"
2286680,"No"
2823377,"No"
3905910,"No"
3289173,"No"
2310402,"No"
2220119,"No"
3959984,"No"
2293496,"No"
2292351,"No"
3154310,"No"
3185193,"No"
2875872,"No"
2862891,"No"
3328676,"No"
4812986,"No"
3471998,"No"
2947075,"No"
2271817,"No"
4744513,"No"
3703753,"No"
4918277,"No"
3667051,"No"
2291654,"No"
3643174,"No"
3460915,"No"
3334581,"No"
3265877,"No"
3543068,"No"
4966874,"No"
3957846,"No"
2150136,"No"
3852397,"No"
4968519,"No"
2987769,"No"
3612805,"No"
3034692,"No"
3358333,"No"
3092865,"No"
2308577,"No"
2132585,"No"
3923742,"No"
2822617,"No"
3076839,"No"
2261519,"No"
3714109,"No"
3319773,"No"
3992049,"No"
3253393,"No"
2927413,"No"
3460659,"No"
3537449,"No"
3031201,"No"
2284530,"No"
3326243,"No"
3621443,"No"
4823636,"No"
3294795,"No"
2110375,"No"
4819859,"No"
4919942,"No"
3013638,"No"
3197416,"No"
3343313,"No"
4938856,"No"
3595238,"No"
3242600,"No"
4910532,"No"
3990146,"No"
3992621,"No"
3369418,"No"
3636638,"No"
3708376,"No"
3825926,"No"
3768353,"No"
4755545,"No"
3195888,"No"
3070365,"No"
3862339,"No"
2950236,"No"
4768308,"No"
3900937,"No"
3209322,"No"
3816252,"No"
4817074,"No"
3174248,"No"
3516766,"No"
3101883,"No"
3602382,"No"
3975491,"No"
2990894,"No"
3053402,"No"
3571748,"No"
2160475,"No"
3858769,"No"
3374014,"No"
4835713,"No"
3587381,"No"
2083906,"No"
3607344,"No"
3212523,"No"
4757490,"No"
3876286,"No"
3996811,"No"
2312089,"No"
3518172,"No"
2110878,"No"
4864125,"No"
3906139,"No"
4762166,"No"
3418915,"No"
3662161,"No"
3554553,"No"
4879703,"No"
4894068,"No"
3094308,"No"
2819447,"No"
3695425,"No"
2220316,"No"
4772085,"No"
3475144,"No"
2207826,"No"
4008439,"No"
3053027,"No"
2978601,"No"
2951298,"No"
2890219,"No"
2900307,"No"
4860981,"No"
2836265,"No"
3322871,"No"
3279374,"No"
3509740,"No"
2999506,"No"
3432497,"No"
3661463,"No"
3812358,"No"
2121875,"No"
3132495,"No"
4760011,"No"
2971959,"No"
3845728,"No"
2899970,"No"
2926702,"No"
3319361,"No"
3551146,"No"
4792036,"No"
3153155,"No"
2248914,"No"
3047145,"No"
3817903,"No"
3365984,"No"
3200781,"No"
4872398,"No"
2244463,"No"
2190033,"No"
3071972,"No"
2838643,"No"
3617570,"No"
4940855,"No"
3870154,"No"
3718790,"No"
3125374,"No"
3192589,"No"
3358824,"No"
3766741,"No"
3804781,"No"
2091027,"No"
3588438,"No"
4879747,"No"
2936078,"No"
3255103,"No"
2222999,"No"
2224324,"No"
2269932,"No"
3929862,"No"
4896707,"No"
2230919,"No"
3072361,"No"
3207328,"No"
4914234,"No"
3525398,"No"
3815644,"No"
2998752,"No"
4935106,"No"
2811751,"No"
3734736,"No"
2176775,"No"
3950842,"No"
2834509,"No"
3161603,"No"
3822387,"No"
2926324,"No"
4869262,"No"
2967508,"No"
3488689,"No"
3784414,"No"
3307479,"No"
2175690,"No"
3277870,"No"
2999614,"No"
2979826,"No"
3331855,"No"
2926849,"No"
3577709,"No"
3136575,"No"
2214218,"No"
3233707,"No"
2896604,"No"
3962913,"No"
3603133,"No"
3613165,"No"
3151245,"No"
3774522,"No"
3858660,"No"
3629518,"No"
2171835,"No"
2813649,"No"
3231480,"No"
3662590,"No"
3274059,"No"
3976013,"No"
3539967,"No"
3296460,"No"
3116280,"No"
2940947,"No"
4858585,"No"
2110106,"No"
4009313,"No"
3939160,"No"
3612670,"No"
4882936,"No"
2184258,"No"
2193737,"No"
2076357,"No"
3643676,"No"
2163100,"No"
3989875,"No"
3830396,"No"
3746713,"No"
3720522,"No"
3359015,"No"
3967853,"No"
2983041,"No"
2917838,"No"
3171773,"No"
3545889,"No"
3564974,"No"
4946414,"No"
2274178,"No"
2920545,"No"
4929031,"No"
4985560,"No"
3264584,"No"
3531934,"No"
4817765,"No"
3097004,"No"
2846886,"No"
2990464,"No"
3429316,"No"
3142217,"No"
3899613,"No"
3836149,"No"
2862766,"No"
3985938,"No"
3595224,"No"
3052804,"No"
3747376,"No"
4796387,"No"
3701288,"No"
2175606,"No"
3447181,"No"
3358243,"No"
3321146,"No"
2095781,"No"
3461685,"No"
4822603,"No"
3068708,"No"
3597917,"No"
3724757,"No"
2298596,"No"
3598913,"No"
3277170,"No"
3598115,"No"
3161904,"No"
2131296,"No"
3570908,"No"
4936966,"No"
2872357,"No"
2165589,"No"
3772756,"No"
3331315,"No"
3414027,"No"
3365119,"No"
3131439,"No"
3612305,"No"
3551384,"No"
2968405,"No"
2233247,"No"
3687208,"No"
4849960,"No"
3311422,"No"
2180039,"No"
4775255,"No"
3914353,"No"
3329224,"No"
4845316,"No"
3035896,"No"
3045195,"No"
3526909,"No"
3734594,"No"
2106363,"No"
3307118,"No"
2820940,"No"
3315824,"No"
3970235,"No"
4971151,"No"
4847450,"No"
3003222,"No"
3767826,"No"
2901064,"No"
3197166,"No"
4822494,"No"
3923640,"No"
3333904,"No"
4755973,"No"
2288551,"No"
3466016,"No"
2804584,"No"
3044955,"No"
4923443,"No"
2814181,"No"
3540334,"No"
2805127,"No"
2229191,"No"
3084406,"No"
2140618,"No"
2145896,"No"
3597021,"No"
2824047,"No"
3730954,"No"
3412734,"No"
2973386,"No"
4801486,"No"
3864946,"No"
2810398,"No"
3503720,"No"
3751584,"No"
3214631,"No"
3450513,"No"
3343744,"No"
3302596,"No"
2221867,"No"
4865803,"No"
3049175,"No"
3918370,"No"
2303922,"No"
3770797,"No"
3956365,"No"
3198999,"No"
2851278,"No"
4795638,"No"
3749614,"No"
3593838,"No"
2225657,"No"
3852732,"No"
3853732,"No"
3567705,"No"
3855180,"No"
3855141,"No"
4756091,"No"
3578104,"No"
3721476,"No"
3721057,"No"
2107946,"No"
3857754,"No"
3155032,"No"
2871898,"No"
3816543,"No"
3868377,"No"
2989142,"No"
2861041,"No"
3211862,"No"
2261245,"No"
4816163,"No"
3647521,"No"
2282379,"No"
3488600,"No"
3250988,"No"
3836573,"No"
2117420,"No"
2869939,"No"
2931697,"No"
3012443,"No"
2275982,"No"
3828722,"No"
2817952,"No"
3966324,"No"
2266665,"No"
3604238,"No"
3612261,"No"
2912701,"No"
4005317,"No"
3653751,"No"
2214410,"No"
3219328,"No"
3506337,"No"
3859356,"No"
3148702,"No"
4744794,"No"
4750128,"No"
3986767,"No"
3536926,"No"
4752050,"No"
3937587,"No"
3938578,"No"
3463933,"No"
3952987,"No"
3914069,"No"
3121561,"No"
3379026,"No"
2802881,"No"
4888810,"No"
3774334,"No"
2803658,"No"
3749437,"No"
2886363,"No"
3396585,"No"
3469616,"No"
4911316,"No"
4850763,"No"
3917928,"No"
3661734,"No"
4949610,"No"
3853681,"No"
4791601,"No"
2811935,"No"
3179574,"No"
3148228,"No"
3447987,"No"
2195698,"No"
3876306,"No"
4914648,"No"
3089712,"No"
4888710,"No"
3438797,"No"
3248423,"No"
3756033,"No"
3544459,"No"
4796311,"No"
3245187,"No"
3643552,"No"
3159804,"No"
2146173,"No"
2276583,"No"
3918571,"No"
3606876,"No"
3245411,"No"
3752889,"No"
4944591,"No"
3097668,"No"
3933537,"No"
3950983,"No"
4872861,"No"
3774094,"No"
4953502,"No"
3883272,"No"
2985539,"No"
3202481,"No"
2238038,"No"
2146270,"No"
4918719,"No"
3184849,"No"
3910711,"No"
2941803,"No"
3661904,"No"
3398752,"No"
2290784,"No"
3947296,"No"
3250364,"No"
4856895,"No"
3824611,"No"
3759409,"No"
4847679,"No"
3383717,"No"
3216206,"No"
3239461,"No"
4978706,"No"
4766080,"No"
2855250,"No"
4897101,"No"
3075505,"No"
3778969,"No"
3058551,"No"
3462778,"No"
3123185,"No"
