,sku,went_on_backorder
25161,3140914,Yes
25162,3954518,No
25163,3639842,No
25164,2993001,Yes
25165,3654535,No
25166,4975233,No
25167,3832465,No
25168,3666217,No
25169,3181894,No
25170,4835823,No
25171,3846466,No
25172,3690025,Yes
25173,3402612,No
25174,2901693,No
25175,3040079,No
25176,3245795,No
25177,3044398,No
25178,3341763,No
25179,4002993,No
25180,3024846,No
25181,3532008,No
25182,3829472,No
25183,3171272,No
25184,3207558,No
25185,2126364,No
25186,3692974,No
25187,2924033,No
25188,2217143,Yes
25189,3817146,No
25190,3716049,No
25191,3146065,No
25192,4888536,No
25193,3770200,No
25194,2287680,No
25195,2162907,No
25196,4845164,No
25197,4771494,No
25198,2925994,No
25199,3717859,No
25200,4928556,No
25201,2962747,Yes
25202,3930226,No
25203,2952062,No
25204,4755300,No
25205,2226172,No
25206,3811806,No
25207,3066971,No
25208,2102432,No
25209,4954389,No
25210,2162215,No
25211,3756578,No
25212,2280317,No
25213,3239481,No
25214,2099103,Yes
25215,3604652,No
25216,2219961,No
25217,2992305,No
25218,3895486,No
25219,3649368,Yes
25220,3866244,No
25221,4831675,Yes
25222,4913774,No
25223,4850108,No
25224,3008601,No
25225,2867429,No
25226,3429949,No
25227,3572981,No
25228,2941181,No
25229,4953777,No
25230,2176713,No
25231,3788560,No
25232,4798279,No
25233,3911621,No
25234,3470958,No
25235,3390586,No
25236,4849749,No
25237,3724186,No
25238,3523565,No
25239,2147428,No
25240,3703738,No
25241,2843788,No
25242,4813503,No
25243,2198593,No
25244,3954727,Yes
25245,3641231,No
25246,3734634,No
25247,3432923,No
25248,3717630,Yes
25249,2802547,No
25250,3208250,No
25251,4009877,No
25252,2876101,No
25253,4964267,No
25254,3377237,No
25255,3760273,No
25256,3138668,No
25257,3731834,Yes
25258,3325335,No
25259,4884718,No
25260,3285230,No
25261,4823769,No
25262,3425371,No
25263,3931318,No
25264,3755307,Yes
25265,2894810,Yes
25266,2806134,Yes
25267,2885124,No
25268,3018080,No
25269,3918461,No
25270,3500708,No
25271,3240343,No
25272,2884739,No
25273,3283065,No
25274,2225262,No
25275,3637471,No
25276,2296108,No
25277,3643630,No
25278,3396897,No
25279,3464902,No
25280,4898477,No
25281,3988909,Yes
25282,2110719,No
25283,2162377,No
25284,4958595,No
25285,4969490,No
25286,4827170,Yes
25287,2906473,No
25288,2194448,No
25289,4805566,No
25290,2999444,No
25291,3220480,No
25292,2101500,No
25293,2113060,Yes
25294,4974710,No
25295,3311363,Yes
25296,2198749,No
25297,4905728,No
25298,3994506,No
25299,3683114,No
25300,3853873,No
25301,3756359,Yes
25302,3107609,No
25303,3032259,No
25304,3278971,No
25305,3908436,No
25306,3691293,No
25307,4844148,No
25308,4885421,No
25309,4894520,No
25310,3191715,No
25311,3671966,No
25312,3300341,No
25313,3471978,No
25314,2805052,No
25315,3865377,No
25316,4764506,No
25317,3607557,Yes
25318,2966629,No
25319,2892924,No
25320,2293250,No
25321,3047294,No
25322,2986066,No
25323,3073883,No
25324,4859347,No
25325,4903984,No
25326,2915738,No
25327,2957940,No
25328,2811858,No
25329,3767199,Yes
25330,4973432,No
25331,2957745,No
25332,2199394,No
25333,3656078,No
25334,2937826,No
25335,3945829,Yes
25336,4810553,No
25337,3888520,No
25338,2845056,Yes
25339,3779381,No
25340,3172163,No
25341,2951488,No
25342,2285650,Yes
25343,3481742,No
25344,3077218,No
25345,4773165,No
25346,2145407,No
25347,3449659,No
25348,2866485,No
25349,2235881,No
25350,3377986,No
25351,2074813,No
25352,3358345,Yes
25353,3131398,No
25354,4769774,No
25355,3310256,No
25356,4973119,No
25357,3734374,No
25358,3785792,No
25359,3613096,No
25360,3904325,No
25361,3883718,No
25362,3500606,No
25363,3784679,No
25364,2270855,No
25365,3866376,Yes
25366,2878512,No
25367,4863636,No
25368,3652265,No
25369,3485023,No
25370,3772114,Yes
25371,2834727,Yes
25372,3508458,No
25373,4861947,No
25374,3225324,Yes
25375,2248697,No
25376,2984601,No
25377,2978626,No
25378,4816488,Yes
25379,3044234,No
25380,2304310,No
25381,3620792,No
25382,3090757,No
25383,2241589,No
25384,3177208,No
25385,2836045,No
25386,3574416,No
25387,4955360,No
25388,3854617,No
25389,2152728,Yes
25390,3739719,No
25391,3792883,No
25392,4884789,No
25393,2859036,No
25394,3058521,Yes
25395,4920041,No
25396,2193790,No
25397,4788315,No
25398,3827469,No
25399,3742391,Yes
25400,3531578,No
25401,3840571,No
25402,3137521,No
25403,3459713,No
25404,2815585,No
25405,4840349,Yes
25406,3582822,No
25407,3110013,No
25408,3941116,No
25409,3096824,No
25410,2233960,No
25411,2881014,No
25412,3087091,No
25413,3354447,No
25414,2980519,Yes
25415,2166080,Yes
25416,3781984,No
25417,3387743,No
25418,2837966,No
25419,3225644,No
25420,3800538,No
25421,4903365,Yes
25422,2288547,No
25423,3356941,No
25424,3769424,Yes
25425,4831361,No
25426,4856905,Yes
25427,3123950,No
25428,2080033,No
25429,2998317,No
25430,3630585,No
25431,2193595,No
25432,2103229,No
25433,4902154,No
25434,3604141,No
25435,2128537,No
25436,2854742,No
25437,3650356,Yes
25438,2856959,No
25439,3928189,No
25440,3234764,Yes
25441,4857359,Yes
25442,2224012,No
25443,3166712,No
25444,3897014,No
25445,3455419,No
25446,3348324,No
25447,4912602,Yes
25448,4939669,No
25449,4966777,Yes
25450,2992808,No
25451,4835091,Yes
25452,3344045,Yes
25453,3588183,No
25454,3331778,No
25455,4974984,Yes
25456,2831294,Yes
25457,2848270,No
25458,2836630,No
25459,3146373,Yes
25460,2190840,Yes
25461,2134718,No
25462,3936143,Yes
25463,2085662,No
25464,3457778,No
25465,2851262,Yes
25466,3418729,Yes
25467,3356512,No
25468,3239930,No
25469,2828453,No
25470,2971703,No
25471,2912092,No
25472,2809317,No
25473,3895357,No
25474,3743948,No
25475,4902061,No
25476,3579627,No
25477,3242520,No
25478,3183755,Yes
25479,3069203,No
25480,3164726,No
25481,2917852,No
25482,3683865,No
25483,2947063,No
25484,3296701,No
25485,2869350,Yes
25486,4943529,No
25487,3796273,No
25488,3089063,Yes
25489,3149696,No
25490,3320233,Yes
25491,2877782,No
25492,2870048,No
25493,3829163,Yes
25494,3288999,No
25495,3197023,No
25496,2171759,Yes
25497,2967526,No
25498,3028188,No
25499,3227022,Yes
25500,4772532,No
25501,3746947,No
25502,3486831,Yes
25503,2278592,No
25504,3564111,No
25505,3159165,Yes
25506,3688256,No
25507,3285583,No
25508,2115083,No
25509,3167558,No
25510,2938534,No
25511,3001679,No
25512,2234436,No
25513,3355807,No
25514,3219180,No
25515,4860697,No
25516,2275988,No
25517,3960820,No
25518,3233551,No
25519,3950519,Yes
25520,2251366,No
25521,2808652,No
25522,3834469,No
25523,3504012,No
25524,2895781,No
25525,3502681,No
25526,4858971,No
25527,4774221,No
25528,3222312,No
25529,3950951,No
25530,3951497,No
25531,3448936,No
25532,4911448,No
25533,3794886,No
25534,3570869,No
25535,4910408,No
25536,3949406,Yes
25537,4890412,No
25538,2184383,No
25539,3034311,No
25540,2189557,No
25541,2230333,No
25542,3558692,No
25543,2239148,Yes
25544,3157026,No
25545,2920984,No
25546,2975089,No
25547,2999463,No
25548,3400280,No
25549,3384807,No
25550,3275575,No
25551,2216865,No
25552,3359985,Yes
25553,2083300,No
25554,3964279,No
25555,2881000,No
25556,3444041,No
25557,3248577,No
25558,4977897,No
25559,3240961,No
25560,3071234,No
25561,3251048,No
25562,2267708,No
25563,3143431,No
25564,2181208,No
25565,3252616,No
25566,3045212,No
25567,4871154,No
25568,4879165,No
25569,4010790,No
25570,3078565,No
25571,3654083,No
25572,3727370,No
25573,3470358,No
25574,3325802,No
25575,3119374,No
25576,3871203,No
25577,2141694,No
25578,4910138,No
25579,2956222,No
25580,2224719,No
25581,2097018,No
25582,3393614,Yes
25583,4757650,No
25584,3982214,No
25585,3634326,No
25586,4007626,No
25587,2109408,No
25588,3699349,No
25589,3023736,No
25590,4010320,No
25591,3371971,No
25592,4841199,No
25593,3457537,No
25594,2290846,No
25595,2908952,No
25596,3221819,No
25597,3619687,No
25598,2170258,No
25599,3659139,No
25600,3965638,No
25601,2957663,No
25602,3485381,No
25603,2964410,No
25604,3489537,No
25605,3977366,No
25606,4765373,No
25607,3071555,No
25608,2097439,No
25609,2220541,No
25610,2310512,No
25611,3230933,No
25612,3306510,No
25613,2124199,No
25614,3949413,No
25615,2956497,No
25616,2159685,No
25617,4747740,No
25618,4958802,No
25619,2113910,No
25620,3577673,No
25621,3004398,No
25622,3856592,No
25623,3212055,No
25624,3545726,No
25625,3661643,No
25626,2221067,No
25627,4798559,No
25628,4856652,Yes
25629,2821248,No
25630,4877134,No
25631,3758088,No
25632,2116499,No
25633,3457783,No
25634,3958880,No
25635,3521627,No
25636,3632256,No
25637,3466038,No
25638,3777248,No
25639,3327122,No
25640,3355059,No
25641,3890213,No
25642,2966092,No
25643,3113217,No
25644,2108264,No
25645,4745389,No
25646,3205330,Yes
25647,2189911,No
25648,3669858,No
25649,3551798,No
25650,2113300,No
25651,4821406,No
25652,2902962,No
25653,4859788,No
25654,3760683,No
25655,3435552,No
25656,3735315,No
25657,3169315,No
25658,3428726,No
25659,4929813,No
25660,2249625,No
25661,4877539,No
25662,2802062,No
25663,2802819,No
25664,2958676,No
25665,3869395,No
25666,3476479,No
25667,3752397,No
25668,2112307,No
25669,4819951,No
25670,2119871,Yes
25671,3550197,No
25672,2221130,No
25673,3314086,No
25674,4940927,Yes
25675,2930958,No
25676,2219773,No
25677,4844243,No
25678,2308230,No
25679,2297658,No
25680,4937720,No
25681,2182194,Yes
25682,4859511,No
25683,3532173,No
25684,3582202,No
25685,3617749,No
25686,3615152,No
25687,2293011,No
25688,3676247,No
25689,4789341,No
25690,2295820,No
25691,4911336,No
25692,3255159,No
25693,3023303,No
25694,3707020,No
25695,2991607,No
25696,2132960,No
25697,2824564,No
25698,2933544,No
25699,3450478,No
25700,2847778,Yes
25701,3857660,No
25702,3453486,Yes
25703,3209132,No
25704,4754685,No
25705,3513429,No
25706,3436757,Yes
25707,2265583,No
25708,3958346,No
25709,3092168,No
25710,3534586,No
25711,3099437,No
25712,2885547,No
25713,3840865,No
25714,3771935,No
25715,2131687,No
25716,3883901,No
25717,2832719,No
25718,4002767,No
25719,3267113,No
25720,2955630,No
25721,3287718,No
25722,4833956,No
25723,4762995,No
25724,3638227,No
25725,4801264,No
25726,3905272,No
25727,3375790,No
25728,3665953,Yes
25729,2893745,Yes
25730,3956482,No
25731,2920085,No
25732,3918533,No
25733,3880867,No
25734,3516033,No
25735,3132246,No
25736,3548601,No
25737,4858902,No
25738,3913024,No
25739,3937554,No
25740,2191418,No
25741,3616181,No
25742,3932685,No
25743,2199854,Yes
25744,3100586,No
25745,3115830,No
25746,3375335,No
25747,2096575,No
25748,3828057,No
25749,3082264,No
25750,3586298,No
25751,3119920,No
25752,3097906,No
25753,2198029,No
25754,4745345,Yes
25755,2174185,No
25756,4000054,No
25757,3183428,No
25758,3762445,No
25759,2992895,No
25760,3055403,No
25761,4924200,No
25762,3761687,No
25763,3177668,No
25764,3581761,No
25765,3060201,No
25766,2222634,No
25767,2953744,No
25768,3226250,No
25769,2926246,No
25770,2273052,No
25771,3597709,No
25772,3925750,No
25773,2094169,No
25774,2274471,No
25775,2850252,No
25776,3919790,No
25777,3402589,No
25778,3043954,No
25779,3158268,Yes
25780,3727914,Yes
25781,2236391,No
25782,4869545,No
25783,4894789,No
25784,3107060,No
25785,3093194,No
25786,3117978,No
25787,3656169,Yes
25788,3174931,No
25789,3390939,No
25790,2939040,No
25791,3094227,No
25792,4964207,No
25793,2847619,No
25794,4778056,No
25795,4010857,No
25796,3855988,No
25797,2151210,No
25798,2155398,No
25799,3081436,No
25800,2082951,No
25801,2127792,No
25802,2879771,No
25803,4809843,No
25804,3092776,No
25805,3150120,Yes
25806,3906516,No
25807,3195623,Yes
25808,3268423,No
25809,2844827,No
25810,3231380,Yes
25811,3236850,No
25812,3812980,No
25813,3740602,No
25814,3956793,No
25815,3800771,No
25816,3654692,No
25817,3838981,No
25818,3518026,No
25819,4949067,No
25820,3949840,No
25821,3450458,No
25822,3979705,No
25823,3660652,No
25824,4909183,No
25825,2138746,No
25826,2841905,No
25827,4836992,No
25828,2160520,No
25829,3158258,No
25830,3104369,No
25831,3906762,No
25832,3346680,No
25833,3941831,No
25834,3461110,No
25835,3197072,No
25836,3768616,No
25837,2958884,No
25838,2896090,No
25839,2157651,No
25840,2218659,No
25841,3400475,No
25842,2972960,No
25843,3871751,No
25844,3872503,No
25845,3135464,Yes
25846,2804597,No
25847,3964025,No
25848,2140048,No
25849,2125817,Yes
25850,2150179,No
25851,3920833,No
25852,3211358,No
25853,2109298,No
25854,3839449,Yes
25855,3931127,No
25856,3271035,Yes
25857,3582336,No
25858,3650212,No
25859,4905694,No
25860,3952186,No
25861,3601962,No
25862,2264868,No
25863,2308664,No
25864,4933444,No
25865,3226873,No
25866,2894266,No
25867,3125449,No
25868,3993588,No
25869,3194772,Yes
25870,3971958,No
25871,3247468,No
25872,3441672,No
25873,4751316,No
25874,3561790,Yes
25875,2958908,No
25876,2876322,No
25877,2156883,No
25878,4959335,No
25879,3730642,No
25880,3283538,No
25881,2867443,No
25882,3374743,No
25883,2106922,No
25884,3978800,No
25885,3024745,No
25886,3441839,No
25887,2869643,No
25888,3743733,No
25889,3278164,No
25890,2816127,No
25891,3039383,No
25892,3475692,Yes
25893,3219857,No
25894,4905932,No
25895,2102185,Yes
25896,4787107,No
25897,3052034,No
25898,2077571,No
25899,3631166,Yes
25900,3111725,No
25901,3574322,No
25902,2311780,No
25903,4965552,No
25904,3868517,Yes
25905,4754190,No
25906,4836634,No
25907,3082771,No
25908,3021228,No
25909,3149871,Yes
25910,3723718,No
25911,2869869,Yes
25912,3177077,No
25913,4844190,No
25914,2304886,No
25915,3306898,No
25916,2280203,No
25917,2192751,No
25918,3251553,No
25919,3226805,No
25920,3082784,No
25921,3908472,No
25922,2295167,No
25923,4806322,No
25924,3452363,No
25925,3084117,No
25926,3172585,No
25927,4851302,No
25928,3983758,No
25929,2212944,No
25930,2208749,No
25931,2916234,No
25932,3741005,No
25933,4830179,No
25934,3877824,No
25935,3377928,No
25936,3469851,No
25937,3768624,No
25938,3758560,No
25939,3455439,No
25940,3456110,No
25941,3799900,No
25942,3772623,No
25943,2079446,No
25944,3689650,No
25945,3990295,No
25946,2166005,No
25947,3795852,No
25948,3792558,No
25949,4898328,No
25950,3656746,No
25951,4884566,Yes
25952,2128216,No
25953,3508143,Yes
25954,3303675,No
25955,2178773,No
25956,3988608,No
25957,4000133,No
25958,3523273,No
25959,2237920,No
25960,3564606,No
25961,3893946,No
25962,4005023,No
25963,3151536,No
25964,3722294,No
25965,2916589,No
25966,4910415,No
25967,3251978,No
25968,2273165,No
25969,3864917,No
25970,4917171,No
25971,3248860,No
25972,2885342,No
25973,2268294,Yes
25974,3000249,No
25975,3503837,No
25976,2077179,No
25977,2276915,Yes
25978,3047073,No
25979,3098562,No
25980,2269660,No
25981,3001853,No
25982,3052635,No
25983,3030216,Yes
25984,4803019,Yes
25985,2207018,No
25986,2174050,No
25987,2942605,No
25988,4799417,No
25989,3189394,No
25990,3382492,No
25991,3613644,No
25992,2289509,No
25993,3299692,No
25994,2080487,No
25995,2286183,No
25996,3722456,No
25997,3775949,No
25998,3866423,No
25999,3760482,No
26000,3344483,No
26001,4829448,No
26002,3476583,No
26003,3416411,Yes
26004,3725697,No
26005,3688374,No
26006,3668810,Yes
26007,4959185,No
26008,2100066,No
26009,4963069,No
26010,3407227,No
26011,3630160,Yes
26012,4911494,No
26013,3814967,No
26014,3186947,No
26015,3699761,No
26016,2118525,No
26017,2849488,No
26018,2104794,No
26019,3821919,No
26020,2212185,No
26021,3609514,No
26022,3942913,Yes
26023,2862314,No
26024,2166808,No
26025,4780176,No
26026,3804266,No
26027,2263136,No
26028,2808676,No
26029,3660627,No
26030,3914009,No
26031,3819429,Yes
26032,3487374,No
26033,3309187,No
26034,3406419,No
26035,3252534,Yes
26036,2931916,No
26037,2164852,No
26038,3479472,No
26039,4794100,No
26040,2312618,No
26041,3711706,No
26042,3535577,No
26043,2885181,No
26044,2993647,No
26045,2835995,No
26046,2885961,No
26047,3838494,No
26048,2883200,No
26049,4971714,No
26050,4880923,No
26051,3907865,No
26052,3841255,No
26053,2983221,Yes
26054,3754939,No
26055,2819852,No
26056,2123014,No
26057,2264723,No
26058,4744640,No
26059,4963009,No
26060,3732900,No
26061,2274623,No
26062,3077928,No
26063,3717331,No
26064,3311793,No
26065,2907652,No
26066,3132346,No
26067,4750292,No
26068,4751500,Yes
26069,4812532,No
26070,3779600,No
26071,3897859,No
26072,3340554,Yes
26073,4968554,Yes
26074,3383557,No
26075,4858843,No
26076,4926807,No
26077,2952477,No
26078,3836069,No
26079,3744869,Yes
26080,4909436,No
26081,4782862,No
26082,3140633,No
26083,4752175,No
26084,3567450,Yes
26085,3099701,No
26086,3626653,No
26087,4911967,No
26088,3843264,Yes
26089,2111196,No
26090,3841821,No
26091,3209738,No
26092,4765149,No
26093,4878983,No
26094,2952013,No
26095,3925507,Yes
26096,3871378,Yes
26097,3106988,No
26098,3068970,No
26099,3134787,No
26100,3755499,No
26101,3952729,No
26102,4003885,Yes
26103,3058643,No
26104,3197125,No
26105,3479464,Yes
26106,3125479,No
26107,3305383,Yes
26108,2982030,No
26109,3374692,No
26110,3715991,No
26111,2135725,No
26112,3545555,No
26113,3064005,No
26114,3062266,No
26115,3531256,Yes
26116,3357509,No
26117,4951668,No
26118,4814077,No
26119,3302248,No
26120,3024233,Yes
26121,3958760,No
26122,2870929,No
26123,3127842,Yes
26124,3189133,No
26125,3072455,Yes
26126,4769441,No
26127,2172265,No
26128,3213355,No
26129,3118774,No
26130,3010504,Yes
26131,3083285,No
26132,3382982,Yes
26133,3329723,No
26134,3987937,No
26135,2178154,No
26136,3845211,No
26137,4759796,No
26138,4890773,No
26139,4866503,No
26140,2223872,No
26141,3450385,No
26142,2911582,No
26143,4871830,No
26144,3737760,No
26145,3137338,Yes
26146,3149226,No
26147,2912236,No
26148,3456903,No
26149,3439997,No
26150,2162669,No
26151,2877258,No
26152,3943582,No
26153,3734670,No
26154,3631490,No
26155,3920557,No
26156,3914798,No
26157,3349023,No
26158,2849503,No
26159,3014776,No
26160,4905337,No
26161,3763199,No
26162,3301347,No
26163,2298400,Yes
26164,2271959,No
26165,2078536,No
26166,2923969,No
26167,2100902,No
26168,4905077,No
26169,4970246,No
26170,3740362,No
26171,3531099,No
26172,2856111,No
26173,3146457,Yes
26174,3140116,No
26175,3457407,No
26176,3652144,No
26177,3228508,No
26178,3165057,No
26179,4837153,No
26180,3285382,Yes
26181,3976879,No
26182,3888624,No
26183,3838456,Yes
26184,4801074,No
26185,2260545,No
26186,2274514,No
26187,3304284,No
26188,3052836,No
26189,2257393,No
26190,2141698,No
26191,3066358,Yes
26192,3723549,No
26193,3565656,No
26194,3244445,Yes
26195,3473066,No
26196,2292523,No
26197,3501669,No
26198,3502265,No
26199,3539642,No
26200,3154089,No
26201,3389795,No
26202,2808068,Yes
26203,3313610,No
26204,3015170,No
26205,2874277,No
26206,3498208,No
26207,3082214,No
26208,3575282,No
26209,2281866,No
26210,2969118,No
26211,2972895,Yes
26212,3052152,No
26213,3630686,Yes
26214,4802452,No
26215,3831802,No
26216,3196137,No
26217,3367025,No
26218,2243606,Yes
26219,4871373,No
26220,3836729,No
26221,3602852,No
26222,2813235,No
26223,3596835,No
26224,3173633,Yes
26225,2293402,No
26226,2843911,No
26227,3109588,No
26228,3695081,No
26229,3944683,No
26230,2216753,No
26231,3555234,No
26232,3693867,No
26233,2986808,No
26234,3855232,No
26235,3493640,No
26236,3347292,No
26237,3963321,No
26238,2837572,No
26239,2927584,No
26240,3157854,Yes
26241,2849518,No
26242,3081976,No
26243,3054283,No
26244,3184927,No
26245,2245295,No
26246,3689734,No
26247,2985711,No
26248,3397426,No
26249,4868626,Yes
26250,3224995,No
26251,4925527,No
26252,2234794,No
26253,3759321,No
26254,3149968,No
26255,4886719,No
26256,3497909,No
26257,3556115,Yes
26258,3114173,No
26259,3822652,No
26260,2945344,No
26261,4871991,No
26262,2905727,No
26263,3756098,No
26264,2259809,No
26265,4746535,No
26266,3092035,Yes
26267,3259163,No
26268,4948473,No
26269,3253916,No
